timestamp,machine_id,temperature,vibration,pressure,status
2024-01-02 17:11:00,M007,72.07,2.357,5.586,normal
2024-01-02 17:11:10,M008,75.71,0.897,7.851,normal
2024-01-02 17:11:20,M009,84.69,0.984,7.706,normal
2024-01-02 17:11:30,M010,81.75,1.11,3.22,normal
2024-01-02 17:11:40,M001,82.51,2.676,3.195,normal
2024-01-02 17:11:50,M002,68.81,2.082,2.802,normal
2024-01-02 17:12:00,M003,78.41,2.834,5.418,normal
2024-01-02 17:12:10,M004,74.01,1.158,3.607,normal
2024-01-02 17:12:20,M005,66.0,1.337,7.481,normal
2024-01-02 17:12:30,M006,79.45,1.989,7.035,normal
2024-01-02 17:12:40,M007,70.1,2.877,7.721,normal
2024-01-02 17:12:50,M008,77.3,0.724,6.444,normal
2024-01-02 17:13:00,M009,73.53,1.012,6.554,normal
2024-01-02 17:13:10,M010,67.73,0.845,7.211,normal
2024-01-02 17:13:20,M001,77.08,1.132,4.882,normal
2024-01-02 17:13:30,M002,80.61,2.147,3.932,normal
2024-01-02 17:13:40,M003,70.75,2.869,3.429,normal
2024-01-02 17:13:50,M004,76.84,2.934,7.727,normal
2024-01-02 17:14:00,M005,78.55,2.048,7.51,normal
2024-01-02 17:14:10,M006,74.9,2.545,3.028,normal
2024-01-02 17:14:20,M007,81.63,1.781,6.136,normal
2024-01-02 17:14:30,M008,80.9,2.574,7.928,normal
2024-01-02 17:14:40,M009,69.11,0.988,2.972,normal
2024-01-02 17:14:50,M010,70.41,0.899,5.034,normal
2024-01-02 17:15:00,M001,79.2,0.984,4.209,normal
2024-01-02 17:15:10,M002,70.4,1.634,3.945,normal
2024-01-02 17:15:20,M003,79.82,0.619,4.567,normal
2024-01-02 17:15:30,M004,76.3,2.389,7.203,normal
2024-01-02 17:15:40,M005,66.09,1.833,5.669,normal
2024-01-02 17:15:50,M006,66.41,0.178,6.323,normal
2024-01-02 17:16:00,M007,65.74,0.35,7.388,normal
2024-01-02 17:16:10,M008,72.87,2.896,7.717,normal
2024-01-02 17:16:20,M009,74.32,0.129,3.406,normal
2024-01-02 17:16:30,M010,80.46,2.038,5.001,normal
2024-01-02 17:16:40,M001,82.57,1.812,6.186,normal
2024-01-02 17:16:50,M002,84.04,2.754,7.914,normal
2024-01-02 17:17:00,M003,74.99,0.801,2.45,normal
2024-01-02 17:17:10,M004,79.92,0.215,4.319,normal
2024-01-02 17:17:20,M005,79.13,2.649,2.761,normal
2024-01-02 17:17:30,M006,71.03,2.782,5.276,normal
2024-01-02 17:17:40,M007,73.62,2.438,3.734,normal
2024-01-02 17:17:50,M008,81.31,0.575,3.473,normal
2024-01-02 17:18:00,M009,71.94,1.521,2.75,normal
2024-01-02 17:18:10,M010,68.28,0.778,3.62,normal
2024-01-02 17:18:20,M001,68.23,1.753,4.486,normal
2024-01-02 17:18:30,M002,78.29,1.882,2.179,normal
2024-01-02 17:18:40,M003,76.97,2.585,7.3,normal
2024-01-02 17:18:50,M004,68.25,1.109,4.961,normal
2024-01-02 17:19:00,M005,74.12,0.637,3.238,normal
2024-01-02 17:19:10,M006,80.61,2.453,5.691,normal
2024-01-02 17:19:20,M007,80.34,0.232,5.522,normal
2024-01-02 17:19:30,M008,73.0,0.887,7.086,normal
2024-01-02 17:19:40,M009,80.02,1.637,3.196,normal
2024-01-02 17:19:50,M010,79.11,1.843,4.552,normal
2024-01-02 17:20:00,M001,82.62,2.46,2.501,normal
2024-01-02 17:20:10,M002,77.63,1.881,6.793,normal
2024-01-02 17:20:20,M003,73.63,0.981,7.239,normal
2024-01-02 17:20:30,M004,70.06,1.035,3.373,normal
2024-01-02 17:20:40,M005,82.89,0.554,4.438,normal
2024-01-02 17:20:50,M006,75.48,0.573,4.49,normal
2024-01-02 17:21:00,M007,79.94,2.516,4.305,normal
2024-01-02 17:21:10,M008,68.88,1.587,4.304,normal
2024-01-02 17:21:20,M009,75.84,2.88,6.047,normal
2024-01-02 17:21:30,M010,69.36,1.103,7.4,normal
2024-01-02 17:21:40,M001,74.65,1.455,2.658,normal
2024-01-02 17:21:50,M002,67.11,2.976,5.769,normal
2024-01-02 17:22:00,M003,75.4,1.789,4.683,normal
2024-01-02 17:22:10,M004,73.59,1.338,3.808,normal
2024-01-02 17:22:20,M005,78.24,0.494,2.603,normal
2024-01-02 17:22:30,M006,69.29,0.425,5.986,normal
2024-01-02 17:22:40,M007,79.01,1.602,5.85,normal
2024-01-02 17:22:50,M008,83.56,2.462,2.932,normal
2024-01-02 17:23:00,M009,78.64,2.703,7.994,normal
2024-01-02 17:23:10,M010,76.58,0.441,2.884,normal
2024-01-02 17:23:20,M001,74.71,1.769,3.166,normal
2024-01-02 17:23:30,M002,78.97,1.356,5.886,normal
2024-01-02 17:23:40,M003,84.78,1.406,2.455,normal
2024-01-02 17:23:50,M004,78.56,0.79,6.264,normal
2024-01-02 17:24:00,M005,67.54,2.276,5.616,normal
2024-01-02 17:24:10,M006,65.98,1.496,6.007,normal
2024-01-02 17:24:20,M007,66.79,0.187,2.592,normal
2024-01-02 17:24:30,M008,65.07,0.896,3.316,normal
2024-01-02 17:24:40,M009,80.04,2.625,3.985,normal
2024-01-02 17:24:50,M010,72.87,2.048,2.26,normal
2024-01-02 17:25:00,M001,95.83,8.948209299756996,3.383,warning
2024-01-02 17:25:10,M002,77.46,2.408,7.442,normal
2024-01-02 17:25:20,M003,82.78,0.886,7.818,normal
2024-01-02 17:25:30,M004,65.83,0.617,4.262,normal
2024-01-02 17:25:40,M005,69.3,0.858,7.51,normal
2024-01-02 17:25:50,M006,69.06,0.261,7.333,normal
2024-01-02 17:26:00,M007,66.07,2.847,4.038,normal
2024-01-02 17:26:10,M008,67.46,1.868,6.172,normal
2024-01-02 17:26:20,M009,71.58,1.651,6.862,normal
2024-01-02 17:26:30,M010,75.16,2.768,5.413,normal
2024-01-02 17:26:40,M001,70.46,1.332,5.489,normal
2024-01-02 17:26:50,M002,84.08,1.114,3.882,normal
2024-01-02 17:27:00,M003,67.52,0.276,5.058,normal
2024-01-02 17:27:10,M004,80.79,2.683,7.587,normal
2024-01-02 17:27:20,M005,77.06,2.523,6.333,normal
2024-01-02 17:27:30,M006,65.84,0.343,3.143,normal
2024-01-02 17:27:40,M007,67.52,0.291,7.459,normal
2024-01-02 17:27:50,M008,73.12,1.597,4.605,normal
2024-01-02 17:28:00,M009,79.23,1.896,4.236,normal
2024-01-02 17:28:10,M010,82.72,0.291,2.806,normal
2024-01-02 17:28:20,M001,66.43,2.032,3.338,normal
2024-01-02 17:28:30,M002,78.45,1.774,4.438,normal
2024-01-02 17:28:40,M003,73.04,2.314,4.932,normal
2024-01-02 17:28:50,M004,83.02,2.791,2.7,normal
2024-01-02 17:29:00,M005,76.36,0.617,7.73,normal
2024-01-02 17:29:10,M006,76.86,2.362,6.675,normal
2024-01-02 17:29:20,M007,82.23,0.82,7.473,normal
2024-01-02 17:29:30,M008,70.31,2.592,7.259,normal
2024-01-02 17:29:40,M009,77.04,1.259,5.898,normal
2024-01-02 17:29:50,M010,69.45,2.765,3.787,normal
2024-01-02 17:30:00,M001,81.77,1.866,4.813,normal
2024-01-02 17:30:10,M002,83.03,0.246,3.92,normal
2024-01-02 17:30:20,M003,72.86,2.598,3.649,normal
2024-01-02 17:30:30,M004,83.69,1.382,2.25,normal
2024-01-02 17:30:40,M005,84.44,1.933,5.81,normal
2024-01-02 17:30:50,M006,69.16,2.892,5.228,normal
2024-01-02 17:31:00,M007,77.18,1.371,3.62,normal
2024-01-02 17:31:10,M008,70.37,1.227,7.606,normal
2024-01-02 17:31:20,M009,69.89,2.848,4.65,normal
2024-01-02 17:31:30,M010,73.15,0.794,3.524,normal
2024-01-02 17:31:40,M001,71.88,1.27,6.136,normal
2024-01-02 17:31:50,M002,74.4,2.297,3.298,normal
2024-01-02 17:32:00,M003,67.32,1.779,4.112,normal
2024-01-02 17:32:10,M004,73.08,0.97,5.426,normal
2024-01-02 17:32:20,M005,66.05,1.325,7.917,normal
2024-01-02 17:32:30,M006,79.8,2.99,5.099,normal
2024-01-02 17:32:40,M007,71.72,2.267,3.523,normal
2024-01-02 17:32:50,M008,72.81,2.901,2.557,normal
2024-01-02 17:33:00,M009,70.59,0.364,5.587,normal
2024-01-02 17:33:10,M010,69.3,0.3,4.536,normal
2024-01-02 17:33:20,M001,71.96,0.209,5.752,normal
2024-01-02 17:33:30,M002,65.74,2.724,4.116,normal
2024-01-02 17:33:40,M003,78.23,2.069,2.653,normal
2024-01-02 17:33:50,M004,75.96,0.844,6.027,normal
2024-01-02 17:34:00,M005,72.1,1.738,3.548,normal
2024-01-02 17:34:10,M006,70.79,0.688,4.421,normal
2024-01-02 17:34:20,M007,81.1,1.85,7.187,normal
2024-01-02 17:34:30,M008,69.04,1.003,7.737,normal
2024-01-02 17:34:40,M009,65.28,1.941,2.801,normal
2024-01-02 17:34:50,M010,68.06,0.486,7.73,normal
2024-01-02 17:35:00,M001,75.57,0.837,6.176,normal
2024-01-02 17:35:10,M002,82.52,0.156,3.876,normal
2024-01-02 17:35:20,M003,77.98,2.487,3.788,normal
2024-01-02 17:35:30,M004,66.43,2.429,5.524,normal
2024-01-02 17:35:40,M005,80.53,1.082,5.572,normal
2024-01-02 17:35:50,M006,70.22,0.58,4.301,normal
2024-01-02 17:36:00,M007,74.58,0.274,6.279,normal
2024-01-02 17:36:10,M008,77.62,2.112,2.506,normal
2024-01-02 17:36:20,M009,75.06,0.513,6.434,normal
2024-01-02 17:36:30,M010,71.71,1.013,3.267,normal
2024-01-02 17:36:40,M001,66.69,2.553,5.387,normal
2024-01-02 17:36:50,M002,66.54,0.224,3.901,normal
2024-01-02 17:37:00,M003,80.13,0.892,7.051,normal
2024-01-02 17:37:10,M004,68.54,2.902,2.957,normal
2024-01-02 17:37:20,M005,83.09,0.44,3.826,normal
2024-01-02 17:37:30,M006,66.77,0.439,6.502,normal
2024-01-02 17:37:40,M007,70.44,2.72,6.648,normal
2024-01-02 17:37:50,M008,75.63,2.714,3.048,normal
2024-01-02 17:38:00,M009,74.4,2.166,6.905,normal
2024-01-02 17:38:10,M010,78.23,2.114,6.885,normal
2024-01-02 17:38:20,M001,80.88,1.956,5.648,normal
2024-01-02 17:38:30,M002,77.87,1.893,7.539,normal
2024-01-02 17:38:40,M003,69.14,1.756,5.057,normal
2024-01-02 17:38:50,M004,67.06,2.802,4.297,normal
2024-01-02 17:39:00,M005,83.01,1.711,5.438,normal
2024-01-02 17:39:10,M006,73.68,2.14,4.379,normal
2024-01-02 17:39:20,M007,79.03,1.671,3.022,normal
2024-01-02 17:39:30,M008,78.12,1.397,6.504,normal
2024-01-02 17:39:40,M009,74.31,1.804,4.213,normal
2024-01-02 17:39:50,M010,72.69,1.379,4.345,normal
2024-01-02 17:40:00,M001,78.14,1.292,5.759,normal
2024-01-02 17:40:10,M002,67.96,0.136,6.567,normal
2024-01-02 17:40:20,M003,78.32,1.676,6.35,normal
2024-01-02 17:40:30,M004,79.0,2.11,3.783,normal
2024-01-02 17:40:40,M005,74.94,2.072,3.529,normal
2024-01-02 17:40:50,M006,79.73,1.109,4.804,normal
2024-01-02 17:41:00,M007,70.63,2.589,2.238,normal
2024-01-02 17:41:10,M008,81.35,0.845,5.47,normal
2024-01-02 17:41:20,M009,68.64,0.933,7.12,normal
2024-01-02 17:41:30,M010,76.28,2.14,4.508,normal
2024-01-02 17:41:40,M001,79.27,0.631,4.956,normal
2024-01-02 17:41:50,M002,76.8,0.109,5.04,normal
2024-01-02 17:42:00,M003,65.12,2.261,5.495,normal
2024-01-02 17:42:10,M004,69.09,0.556,4.191,normal
2024-01-02 17:42:20,M005,67.89,1.354,5.484,normal
2024-01-02 17:42:30,M006,67.45,1.496,7.587,normal
2024-01-02 17:42:40,M007,79.79,1.838,4.524,normal
2024-01-02 17:42:50,M008,81.05,1.36,2.435,normal
2024-01-02 17:43:00,M009,74.97,0.765,5.926,normal
2024-01-02 17:43:10,M010,80.81,2.346,7.93,normal
2024-01-02 17:43:20,M001,74.63,0.848,7.506,normal
2024-01-02 17:43:30,M002,65.75,1.439,6.583,normal
2024-01-02 17:43:40,M003,82.2,0.235,6.329,normal
2024-01-02 17:43:50,M004,78.92,0.622,3.662,normal
2024-01-02 17:44:00,M005,66.4,0.489,5.86,normal
2024-01-02 17:44:10,M006,81.41,1.334,7.435,normal
2024-01-02 17:44:20,M007,83.73,1.291,4.499,normal
2024-01-02 17:44:30,M008,76.74,0.578,4.865,normal
2024-01-02 17:44:40,M009,77.39,2.549,3.874,normal
2024-01-02 17:44:50,M010,79.66,1.538,4.87,normal
2024-01-02 17:45:00,M001,72.21,2.384,2.697,normal
2024-01-02 17:45:10,M002,70.93,1.837,7.297,normal
2024-01-02 17:45:20,M003,68.89,0.29,3.044,normal
2024-01-02 17:45:30,M004,65.28,1.875,7.554,normal
2024-01-02 17:45:40,M005,69.63,0.744,3.976,normal
2024-01-02 17:45:50,M006,74.12,1.099,3.166,normal
2024-01-02 17:46:00,M007,74.47,2.612,3.757,normal
2024-01-02 17:46:10,M008,84.36,2.054,5.943,normal
2024-01-02 17:46:20,M009,79.05,1.651,3.065,normal
2024-01-02 17:46:30,M010,75.72,0.513,5.659,normal
2024-01-02 17:46:40,M001,69.33,0.338,4.662,normal
2024-01-02 17:46:50,M002,70.26,1.454,4.277,normal
2024-01-02 17:47:00,M003,68.23,1.14,4.565,normal
2024-01-02 17:47:10,M004,69.12,2.396,3.252,normal
2024-01-02 17:47:20,M005,71.35,0.49,2.441,normal
2024-01-02 17:47:30,M006,77.66,1.109,7.548,normal
2024-01-02 17:47:40,M007,75.63,1.961,4.129,normal
2024-01-02 17:47:50,M008,72.06,2.819,4.837,normal
2024-01-02 17:48:00,M009,81.34,0.424,4.214,normal
2024-01-02 17:48:10,M010,78.05,2.582,5.733,normal
2024-01-02 17:48:20,M001,69.18,2.388,2.47,normal
2024-01-02 17:48:30,M002,71.57,1.892,2.449,normal
2024-01-02 17:48:40,M003,76.69,0.618,5.008,normal
2024-01-02 17:48:50,M004,82.13,1.559,2.749,normal
2024-01-02 17:49:00,M005,66.37,2.002,6.204,normal
2024-01-02 17:49:10,M006,80.31,0.312,5.603,normal
2024-01-02 17:49:20,M007,69.88,2.37,3.133,normal
2024-01-02 17:49:30,M008,76.33,2.9,2.413,normal
2024-01-02 17:49:40,M009,70.55,1.991,2.561,normal
2024-01-02 17:49:50,M010,66.44,1.25,2.636,normal
2024-01-02 17:50:00,M001,65.69,2.249,4.09,normal
2024-01-02 17:50:10,M002,75.35,1.419,2.14,normal
2024-01-02 17:50:20,M003,81.67,1.77,5.814,normal
2024-01-02 17:50:30,M004,78.99,0.162,4.222,normal
2024-01-02 17:50:40,M005,83.96,1.391,4.105,normal
2024-01-02 17:50:50,M006,75.38,2.978,5.348,normal
2024-01-02 17:51:00,M007,74.81,0.569,2.066,normal
2024-01-02 17:51:10,M008,66.69,2.485,5.18,normal
2024-01-02 17:51:20,M009,78.32,1.184,5.373,normal
2024-01-02 17:51:30,M010,78.91,0.901,5.763,normal
2024-01-02 17:51:40,M001,71.79,2.803,2.209,normal
2024-01-02 17:51:50,M002,67.06,1.436,6.035,normal
2024-01-02 17:52:00,M003,74.41,2.992,4.429,normal
2024-01-02 17:52:10,M004,65.9,1.716,3.192,normal
2024-01-02 17:52:20,M005,84.67,1.372,2.392,normal
2024-01-02 17:52:30,M006,81.79,0.9,7.136,normal
2024-01-02 17:52:40,M007,80.63,0.194,7.864,normal
2024-01-02 17:52:50,M008,76.15,2.336,2.603,normal
2024-01-02 17:53:00,M009,66.5,1.117,2.101,normal
2024-01-02 17:53:10,M010,119.24,8.485552161803879,5.698,critical
2024-01-02 17:53:20,M001,66.8,2.72,5.352,normal
2024-01-02 17:53:30,M002,77.6,0.956,6.038,normal
2024-01-02 17:53:40,M003,78.06,1.028,2.635,normal
2024-01-02 17:53:50,M004,72.6,2.987,6.156,normal
2024-01-02 17:54:00,M005,69.45,1.266,2.728,normal
2024-01-02 17:54:10,M006,74.34,2.464,4.668,normal
2024-01-02 17:54:20,M007,82.37,1.924,2.432,normal
2024-01-02 17:54:30,M008,69.36,0.235,6.306,normal
2024-01-02 17:54:40,M009,67.42,0.573,5.077,normal
2024-01-02 17:54:50,M010,84.39,1.989,5.75,normal
2024-01-02 17:55:00,M001,68.48,2.773,2.085,normal
2024-01-02 17:55:10,M002,70.11,0.179,6.35,normal
2024-01-02 17:55:20,M003,82.22,0.216,2.204,normal
2024-01-02 17:55:30,M004,75.35,0.841,5.593,normal
2024-01-02 17:55:40,M005,76.95,1.169,2.467,normal
2024-01-02 17:55:50,M006,78.29,0.704,5.788,normal
2024-01-02 17:56:00,M007,70.98,0.785,4.115,normal
2024-01-02 17:56:10,M008,68.26,0.469,2.739,normal
2024-01-02 17:56:20,M009,73.53,1.049,6.504,normal
2024-01-02 17:56:30,M010,84.69,1.457,3.965,normal
2024-01-02 17:56:40,M001,69.09,2.656,4.466,normal
2024-01-02 17:56:50,M002,84.67,1.296,6.444,normal
2024-01-02 17:57:00,M003,73.06,2.798,6.117,normal
2024-01-02 17:57:10,M004,72.02,1.784,5.372,normal
2024-01-02 17:57:20,M005,67.16,2.009,5.932,normal
2024-01-02 17:57:30,M006,66.22,2.764,7.288,normal
2024-01-02 17:57:40,M007,66.31,0.513,3.382,normal
2024-01-02 17:57:50,M008,80.8,1.634,5.443,normal
2024-01-02 17:58:00,M009,83.06,0.993,6.2,normal
2024-01-02 17:58:10,M010,79.63,2.875,2.685,normal
2024-01-02 17:58:20,M001,79.53,2.726,4.135,normal
2024-01-02 17:58:30,M002,72.76,1.706,2.112,normal
2024-01-02 17:58:40,M003,70.2,1.392,6.558,normal
2024-01-02 17:58:50,M004,73.43,0.936,6.86,normal
2024-01-02 17:59:00,M005,72.51,1.564,6.378,normal
2024-01-02 17:59:10,M006,66.13,2.045,6.559,normal
2024-01-02 17:59:20,M007,69.41,1.694,4.776,normal
2024-01-02 17:59:30,M008,66.47,2.533,5.398,normal
2024-01-02 17:59:40,M009,75.78,1.092,6.622,normal
2024-01-02 17:59:50,M010,80.24,0.55,7.679,normal
2024-01-02 18:00:00,M001,75.14,2.611,3.287,normal
2024-01-02 18:00:10,M002,76.5,1.004,6.385,normal
2024-01-02 18:00:20,M003,82.17,2.202,2.498,normal
2024-01-02 18:00:30,M004,79.94,0.339,3.838,normal
2024-01-02 18:00:40,M005,79.87,2.319,7.939,normal
2024-01-02 18:00:50,M006,77.24,0.106,5.521,normal
2024-01-02 18:01:00,M007,73.42,0.358,2.596,normal
2024-01-02 18:01:10,M008,66.04,0.468,3.038,normal
2024-01-02 18:01:20,M009,84.01,1.538,3.701,normal
2024-01-02 18:01:30,M010,75.98,0.643,2.586,normal
2024-01-02 18:01:40,M001,67.12,2.694,4.147,normal
2024-01-02 18:01:50,M002,67.21,1.795,2.892,normal
2024-01-02 18:02:00,M003,79.12,0.427,4.848,normal
2024-01-02 18:02:10,M004,66.44,1.714,5.254,normal
2024-01-02 18:02:20,M005,66.05,1.427,7.869,normal
2024-01-02 18:02:30,M006,77.65,2.566,6.344,normal
2024-01-02 18:02:40,M007,78.0,1.124,2.316,normal
2024-01-02 18:02:50,M008,75.59,0.536,7.006,normal
2024-01-02 18:03:00,M009,76.73,2.01,2.593,normal
2024-01-02 18:03:10,M010,82.09,2.735,2.389,normal
2024-01-02 18:03:20,M001,70.84,1.918,6.915,normal
2024-01-02 18:03:30,M002,68.01,2.504,6.29,normal
2024-01-02 18:03:40,M003,81.04,0.215,2.274,normal
2024-01-02 18:03:50,M004,71.74,0.834,5.706,normal
2024-01-02 18:04:00,M005,67.85,2.381,5.348,normal
2024-01-02 18:04:10,M006,80.54,0.342,4.727,normal
2024-01-02 18:04:20,M007,77.6,0.315,6.596,normal
2024-01-02 18:04:30,M008,81.64,2.627,6.524,normal
2024-01-02 18:04:40,M009,74.63,2.667,2.768,normal
2024-01-02 18:04:50,M010,75.82,2.616,4.638,normal
2024-01-02 18:05:00,M001,75.73,2.735,3.56,normal
2024-01-02 18:05:10,M002,84.45,0.944,4.783,normal
2024-01-02 18:05:20,M003,71.94,1.34,3.311,normal
2024-01-02 18:05:30,M004,66.42,1.379,3.277,normal
2024-01-02 18:05:40,M005,67.69,2.159,6.899,normal
2024-01-02 18:05:50,M006,68.47,0.494,6.846,normal
2024-01-02 18:06:00,M007,65.47,1.776,3.309,normal
2024-01-02 18:06:10,M008,65.79,1.529,4.976,normal
2024-01-02 18:06:20,M009,67.13,2.51,3.697,normal
2024-01-02 18:06:30,M010,81.94,0.905,7.233,normal
2024-01-02 18:06:40,M001,69.75,0.98,6.362,normal
2024-01-02 18:06:50,M002,82.2,1.9,2.159,normal
2024-01-02 18:07:00,M003,68.13,1.12,5.921,normal
2024-01-02 18:07:10,M004,83.64,1.86,7.049,normal
2024-01-02 18:07:20,M005,83.1,1.613,3.954,normal
2024-01-02 18:07:30,M006,83.01,2.999,6.851,normal
2024-01-02 18:07:40,M007,76.89,1.45,6.026,normal
2024-01-02 18:07:50,M008,71.7,2.201,3.248,normal
2024-01-02 18:08:00,M009,77.97,1.473,4.317,normal
2024-01-02 18:08:10,M010,69.59,1.414,6.623,normal
2024-01-02 18:08:20,M001,67.24,0.469,6.957,normal
2024-01-02 18:08:30,M002,82.17,2.241,2.72,normal
2024-01-02 18:08:40,M003,67.89,2.255,5.777,normal
2024-01-02 18:08:50,M004,70.5,0.559,4.542,normal
2024-01-02 18:09:00,M005,82.34,2.242,5.941,normal
2024-01-02 18:09:10,M006,81.29,0.248,2.138,normal
2024-01-02 18:09:20,M007,77.43,0.748,2.757,normal
2024-01-02 18:09:30,M008,72.05,0.318,5.736,normal
2024-01-02 18:09:40,M009,66.04,0.136,4.015,normal
2024-01-02 18:09:50,M010,81.04,0.725,6.536,normal
2024-01-02 18:10:00,M001,67.02,1.187,6.323,normal
2024-01-02 18:10:10,M002,73.94,2.412,5.727,normal
2024-01-02 18:10:20,M003,84.67,0.507,3.673,normal
2024-01-02 18:10:30,M004,77.31,1.447,7.932,normal
2024-01-02 18:10:40,M005,65.66,1.607,6.22,normal
2024-01-02 18:10:50,M006,65.15,1.913,4.632,normal
2024-01-02 18:11:00,M007,80.44,0.51,3.584,normal
2024-01-02 18:11:10,M008,73.18,1.794,4.322,normal
2024-01-02 18:11:20,M009,71.13,0.693,5.155,normal
2024-01-02 18:11:30,M010,75.29,1.795,3.46,normal
2024-01-02 18:11:40,M001,71.76,0.294,2.211,normal
2024-01-02 18:11:50,M002,80.06,0.11,2.515,normal
2024-01-02 18:12:00,M003,78.64,1.332,3.816,normal
2024-01-02 18:12:10,M004,70.88,2.283,3.516,normal
2024-01-02 18:12:20,M005,83.8,1.843,5.33,normal
2024-01-02 18:12:30,M006,84.52,1.592,7.755,normal
2024-01-02 18:12:40,M007,76.41,2.928,2.249,normal
2024-01-02 18:12:50,M008,70.42,1.928,3.788,normal
2024-01-02 18:13:00,M009,75.8,0.872,7.348,normal
2024-01-02 18:13:10,M010,79.71,1.28,5.971,normal
2024-01-02 18:13:20,M001,80.96,0.198,2.331,normal
2024-01-02 18:13:30,M002,81.95,2.156,6.007,normal
2024-01-02 18:13:40,M003,80.33,1.433,6.086,normal
2024-01-02 18:13:50,M004,80.78,2.234,7.376,normal
2024-01-02 18:14:00,M005,72.34,2.901,4.281,normal
2024-01-02 18:14:10,M006,72.16,0.346,7.025,normal
2024-01-02 18:14:20,M007,75.28,2.706,3.222,normal
2024-01-02 18:14:30,M008,81.95,0.887,2.645,normal
2024-01-02 18:14:40,M009,74.47,1.704,7.53,normal
2024-01-02 18:14:50,M010,76.39,2.393,7.22,normal
2024-01-02 18:15:00,M001,71.53,1.714,7.78,normal
2024-01-02 18:15:10,M002,68.44,1.65,3.802,normal
2024-01-02 18:15:20,M003,82.91,2.023,5.697,normal
2024-01-02 18:15:30,M004,70.08,0.377,2.943,normal
2024-01-02 18:15:40,M005,75.57,2.859,2.575,normal
2024-01-02 18:15:50,M006,84.56,2.103,7.46,normal
2024-01-02 18:16:00,M007,75.21,2.18,7.48,normal
2024-01-02 18:16:10,M008,73.34,2.31,4.243,normal
2024-01-02 18:16:20,M009,70.77,1.848,2.284,normal
2024-01-02 18:16:30,M010,70.82,2.628,2.268,normal
2024-01-02 18:16:40,M001,81.62,2.808,6.421,normal
2024-01-02 18:16:50,M002,74.32,2.534,2.182,normal
2024-01-02 18:17:00,M003,70.38,0.56,6.33,normal
2024-01-02 18:17:10,M004,80.66,0.821,4.424,normal
2024-01-02 18:17:20,M005,77.69,1.923,6.272,normal
2024-01-02 18:17:30,M006,76.13,1.714,7.867,normal
2024-01-02 18:17:40,M007,71.02,2.151,5.189,normal
2024-01-02 18:17:50,M008,65.64,0.957,2.928,normal
2024-01-02 18:18:00,M009,74.86,1.543,4.692,normal
2024-01-02 18:18:10,M010,77.95,2.934,6.655,normal
2024-01-02 18:18:20,M001,71.25,2.455,5.223,normal
2024-01-02 18:18:30,M002,75.57,2.205,5.518,normal
2024-01-02 18:18:40,M003,79.51,2.251,7.629,normal
2024-01-02 18:18:50,M004,69.41,0.215,3.568,normal
2024-01-02 18:19:00,M005,71.28,0.61,7.964,normal
2024-01-02 18:19:10,M006,81.48,1.715,5.522,normal
2024-01-02 18:19:20,M007,73.11,1.498,5.825,normal
2024-01-02 18:19:30,M008,80.1,0.763,7.849,normal
2024-01-02 18:19:40,M009,81.21,1.89,2.999,normal
2024-01-02 18:19:50,M010,66.67,2.218,5.406,normal
2024-01-02 18:20:00,M001,78.48,0.279,6.016,normal
2024-01-02 18:20:10,M002,71.72,1.722,6.955,normal
2024-01-02 18:20:20,M003,81.75,1.606,6.494,normal
2024-01-02 18:20:30,M004,68.59,0.555,7.609,normal
2024-01-02 18:20:40,M005,82.68,2.185,3.961,normal
2024-01-02 18:20:50,M006,67.34,0.328,2.996,normal
2024-01-02 18:21:00,M007,81.71,2.958,5.436,normal
2024-01-02 18:21:10,M008,70.46,0.174,3.414,normal
2024-01-02 18:21:20,M009,66.2,2.018,4.996,normal
2024-01-02 18:21:30,M010,69.49,0.999,7.09,normal
2024-01-02 18:21:40,M001,69.89,1.607,6.374,normal
2024-01-02 18:21:50,M002,72.85,0.986,6.118,normal
2024-01-02 18:22:00,M003,72.45,1.771,4.808,normal
2024-01-02 18:22:10,M004,70.99,0.644,6.976,normal
2024-01-02 18:22:20,M005,83.26,1.811,7.591,normal
2024-01-02 18:22:30,M006,79.6,2.944,3.874,normal
2024-01-02 18:22:40,M007,70.4,0.594,6.857,normal
2024-01-02 18:22:50,M008,71.1,2.371,5.308,normal
2024-01-02 18:23:00,M009,81.04,1.733,7.662,normal
2024-01-02 18:23:10,M010,65.09,1.263,6.335,normal
2024-01-02 18:23:20,M001,79.87,1.799,6.356,normal
2024-01-02 18:23:30,M002,75.16,1.906,6.896,normal
2024-01-02 18:23:40,M003,82.37,2.234,5.385,normal
2024-01-02 18:23:50,M004,84.38,0.627,6.81,normal
2024-01-02 18:24:00,M005,66.44,2.28,5.295,normal
2024-01-02 18:24:10,M006,72.43,1.883,2.123,normal
2024-01-02 18:24:20,M007,71.93,2.558,7.497,normal
2024-01-02 18:24:30,M008,81.89,0.917,7.961,normal
2024-01-02 18:24:40,M009,78.46,2.289,2.22,normal
2024-01-02 18:24:50,M010,82.49,0.828,6.199,normal
2024-01-02 18:25:00,M001,71.22,1.984,2.006,normal
2024-01-02 18:25:10,M002,67.81,1.871,7.083,normal
2024-01-02 18:25:20,M003,78.59,0.817,6.949,normal
2024-01-02 18:25:30,M004,70.06,2.932,3.838,normal
2024-01-02 18:25:40,M005,81.77,2.979,6.34,normal
2024-01-02 18:25:50,M006,79.79,2.874,2.837,normal
